Path,Startpoint,Endpoint,Slack_ps,Slack_ns
521,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[28]/E",-260,-0.260
522,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[27]/E",-260,-0.260
523,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[26]/E",-260,-0.260
524,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[25]/E",-260,-0.260
525,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/E",-260,-0.260
526,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[23]/E",-260,-0.260
527,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[22]/E",-260,-0.260
528,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","reg_physical_address_inst_mem_reg[12]/D",-258,-0.258
529,"basic_isa_instance/u_id_ex_pc_ex_reg[3]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[14]/D",-257,-0.257
530,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[26]/D",-255,-0.255
531,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[8]/D",-254,-0.254
532,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[4]/D",-251,-0.251
533,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[2]/D",-251,-0.251
534,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[7]/D",-250,-0.250
535,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[0]/D",-250,-0.250
536,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","axi2apb_instance/axi_trace_data_reg[14]/D",-250,-0.250
537,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[10]/D",-248,-0.248
538,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[10]/D",-247,-0.247
539,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[11]/D",-245,-0.245
540,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[8]/D",-243,-0.243
541,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[10]/D",-241,-0.241
542,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[16]/D",-241,-0.241
543,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[11]/D",-241,-0.241
544,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[7]/D",-241,-0.241
545,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[7]/D",-240,-0.240
546,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[31]/D",-239,-0.239
547,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[21]/D",-236,-0.236
548,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[5]/D",-236,-0.236
549,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[14]/D",-236,-0.236
550,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[24]/D",-236,-0.236
551,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","basic_isa_instance/dpc_new_r_reg[19]/D",-232,-0.232
552,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","basic_isa_instance/dpc_new_r_reg[23]/D",-232,-0.232
553,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","basic_isa_instance/dpc_new_r_reg[20]/D",-232,-0.232
554,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","basic_isa_instance/dpc_new_r_reg[4]/D",-232,-0.232
555,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","basic_isa_instance/dpc_new_r_reg[2]/D",-232,-0.232
556,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[9]/D",-232,-0.232
557,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[5]/D",-232,-0.232
558,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[29]/D",-231,-0.231
559,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[25]/D",-231,-0.231
560,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[22]/D",-231,-0.231
561,"interrupt_controller_instance/soc_top_inst_interrupt_recieve_inst_interrupt_pending_o_reg[4]/CP","interrupt_controller_instance/soc_top_inst_priority_resolve_inst_interrupt_id_o_reg[2]/D",-231,-0.231
562,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[8]/D",-231,-0.231
563,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[7]/D",-231,-0.231
564,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[10]/D",-231,-0.231
565,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[6]/D",-231,-0.231
566,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[5]/D",-228,-0.228
567,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[3]/D",-228,-0.228
568,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[4]/D",-228,-0.228
569,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[8]/D",-228,-0.228
570,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[6]/D",-228,-0.228
571,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[8]/D",-227,-0.227
572,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[1]/D",-225,-0.225
573,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[5]/D",-225,-0.225
574,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[11]/D",-225,-0.225
575,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[9]/D",-225,-0.225
576,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_csr_addr_ex_o_reg[2]/D",-225,-0.225
577,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[9]/D",-224,-0.224
578,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[27]/D",-224,-0.224
579,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[10]/D",-223,-0.223
580,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_trace_core_it_delta_addr_o_reg[16]/D",-223,-0.223
581,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[4]/D",-223,-0.223
582,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","axi2apb_instance/slave_rd_addr_unaligned_reg[1]/SE",-219,-0.219
583,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","axi2apb_instance/slave_rd_addr_unaligned_reg[0]/SE",-219,-0.219
584,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/wr_ptr_gray_reg[0]/SE",-218,-0.218
585,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[15]/D",-218,-0.218
586,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[13]/D",-218,-0.218
587,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[11]/D",-218,-0.218
588,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[10]/D",-218,-0.218
589,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/axi_trace_data_reg[9]/D",-218,-0.218
590,"interrupt_controller_instance/soc_top_inst_interrupt_recieve_inst_interrupt_pending_o_reg[4]/CP","interrupt_controller_instance/soc_top_inst_priority_resolve_inst_interrupt_id_o_reg[3]/D",-217,-0.217
591,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[7]/D",-215,-0.215
592,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[9]/D",-214,-0.214
593,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[5]/D",-214,-0.214
594,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[7][1][15]/D",-214,-0.214
595,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[7][0][15]/D",-214,-0.214
596,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[6][1][15]/D",-214,-0.214
597,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[6][0][15]/D",-214,-0.214
598,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[5][1][15]/D",-214,-0.214
599,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[5][0][15]/D",-214,-0.214
600,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[4][1][15]/D",-214,-0.214
601,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[4][0][15]/D",-214,-0.214
602,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[3][1][15]/D",-214,-0.214
603,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[3][0][15]/D",-214,-0.214
604,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[2][1][15]/D",-214,-0.214
605,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[2][0][15]/D",-214,-0.214
606,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[1][1][15]/D",-214,-0.214
607,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[1][0][15]/D",-214,-0.214
608,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[0][1][15]/D",-214,-0.214
609,"basic_isa_instance/u_id_ex_inst_ex_o_reg[17]/CP","basic_isa_instance/u_if_u_btb_U_FILE_target_arr_reg[0][0][15]/D",-214,-0.214
610,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[15]/D",-212,-0.212
611,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[17]/D",-212,-0.212
612,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[28]/D",-212,-0.212
613,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_imm_ex_reg[9]/D",-211,-0.211
614,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/u_if_u_btb_U_FILE_lru_reg[2]/SE",-207,-0.207
615,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[8]/D",-207,-0.207
616,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[6]/D",-207,-0.207
617,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/u_if_u_btb_U_FILE_lru_reg[0]/SE",-206,-0.206
618,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_mem_store_type_ex_reg[1]/D",-206,-0.206
619,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_alu_ctrl_ex_reg[1]/D",-205,-0.205
620,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[18]/D",-200,-0.200
621,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[13]/D",-200,-0.200
622,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[30]/D",-200,-0.200
623,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[31]/D",-200,-0.200
624,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[3]/D",-200,-0.200
625,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","axi2apb_instance/axi_trace_data_reg[1]/D",-200,-0.200
626,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","axi2apb_instance/axi_trace_data_reg[12]/D",-198,-0.198
627,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[4]/D",-196,-0.196
628,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/wr_ptr_gray_reg[3]/D",-196,-0.196
629,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/dpc_new_r_reg[12]/D",-196,-0.196
630,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/u_if_u_btb_U_FILE_lru_reg[6]/SE",-195,-0.195
631,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[6]/D",-195,-0.195
632,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/u_if_u_btb_U_FILE_lru_reg[4]/SE",-194,-0.194
633,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[6]/D",-194,-0.194
634,"basic_isa_instance/u_halt_fsm_state_reg[2]/CP","ip_debug_trace_instance_u_trace_cdc_u_mmu_fifo/wr_ptr_gray_reg[0]/SI",-189,-0.189
635,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[9]/D",-188,-0.188
636,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[1]/D",-188,-0.188
637,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[0]/D",-188,-0.188
638,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[13]/D",-187,-0.187
639,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[9]/D",-187,-0.187
640,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[5]/D",-187,-0.187
641,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[4]/D",-187,-0.187
642,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[1]/D",-187,-0.187
643,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs2_data_ex_reg[0]/D",-187,-0.187
644,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs1_data_ex_reg[31]/D",-187,-0.187
645,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs1_data_ex_reg[23]/D",-187,-0.187
646,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs1_data_ex_reg[4]/D",-187,-0.187
647,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_rs1_data_ex_reg[1]/D",-187,-0.187
648,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_core_to_int_reg[3]/D",-185,-0.185
649,"basic_isa_instance/u_ex_mem_alu_result_mem_reg[31]/CP","basic_isa_instance/u_if_u_btb_U_FILE_lru_reg[7]/SE",-184,-0.184
650,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_u_pc_reg_pc_reg[3]/D",-181,-0.181
651,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","axi_master_wrapper_data_mem_instance_u_axi_rw_engine_w_done_reg/SE",-180,-0.180
652,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_ack_read_valid_ex_o_reg/D",-178,-0.178
653,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_mret_valid_ex_o_reg/D",-177,-0.177
654,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[31]/D",-177,-0.177
655,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[30]/D",-177,-0.177
656,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[29]/D",-177,-0.177
657,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[27]/D",-177,-0.177
658,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[24]/D",-177,-0.177
659,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[23]/D",-177,-0.177
660,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[21]/D",-177,-0.177
661,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[20]/D",-177,-0.177
662,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[19]/D",-177,-0.177
663,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[15]/D",-177,-0.177
664,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[14]/D",-177,-0.177
665,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[13]/D",-177,-0.177
666,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[12]/D",-177,-0.177
667,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[22]/D",-177,-0.177
668,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[21]/D",-177,-0.177
669,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[19]/D",-177,-0.177
670,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_inst_ex_o_reg[16]/D",-177,-0.177
671,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_e_break_valid_ex_o_reg/D",-176,-0.176
672,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[18]/D",-176,-0.176
673,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[11]/D",-176,-0.176
674,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[9]/D",-176,-0.176
675,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[8]/D",-176,-0.176
676,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[6]/D",-176,-0.176
677,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[5]/D",-176,-0.176
678,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_pc_ex_reg[4]/D",-176,-0.176
679,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[7]/D",-175,-0.175
680,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[6]/D",-175,-0.175
681,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[5]/D",-175,-0.175
682,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[4]/D",-175,-0.175
683,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[3]/D",-175,-0.175
684,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[2]/D",-175,-0.175
685,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_eoi_id_ex_o_reg[1]/D",-175,-0.175
686,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_id_ex_alu_ctrl_ex_reg[2]/D",-175,-0.175
687,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[3][14]/D",-174,-0.174
688,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[2][14]/D",-174,-0.174
689,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[1][14]/D",-174,-0.174
690,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[30]/CP","axi2apb_instance/write_fifo_fifo_reg[0][14]/D",-174,-0.174
691,"csr_top_instance_csr_register_file_inst_satp_csr_inst_satp_r_reg[24]/CP","axi2apb_instance/axi_trace_data_reg[6]/D",-172,-0.172
692,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[31]/D",-170,-0.170
693,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[15]/D",-170,-0.170
694,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[24]/D",-170,-0.170
695,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[22]/D",-170,-0.170
696,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[23]/D",-170,-0.170
697,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[20]/D",-170,-0.170
698,"basic_isa_instance/u_ex_mem_inst_mem_o_reg[9]/CP","basic_isa_instance/u_if_id_instr_id_reg[5]/D",-170,-0.170
